"USGS_NHD_ComID","NWS_8_CHAR_lid","A_H_P","USGS","Hydrolog_Unit_Code","RFC","FORECAST_GROUP","NWS_HSA","T _Y_P","FI_P_ST","ST_AB","NW_S_ST","A_T_V","R_E_F","H_D_N","DRAINAGE_AREA_MI2","NWS LAT_dd_mm_ss","NWS_LONG_ ddd_mm_ss","USGS_LAT_DEG","USGS_LONG_DEG","C_A_C","COORD","ALTITUDE_FT","ALT _ACY","DATUM","GOES_IDENTIFR","N_1_0","N_1_1","NWS_LOC_NAME","USGS_LOC_NAME","Area_km2","area_below_1000km2","DRAINAGE_AREA_KM2"
21272796,"WHIA3",NA,"09478500","15050100","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,144,"33 17 57","111 16 37",33.29922128,-111.2776263,"T","NAD83","2040","2","NGVD29","1772C6AC","Y","Y","QUEEN CREEK BELOW WHITLOW DAM NR SUPERIOR AZ.","QUEEN CREEK BELOW WHITLOW DAM NR SUPERIOR  AZ.","372.95856","372.95856",372.95856
15895582,"CNEA3",NA,"09484550","15050302","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y",NA,198,"31 51 56","110 34 12",31.86555556,-110.57,"S","NAD83","4180","20","NAVD88","17B0B1AC","Y","Y","CIENEGA CREEK NEAR SONOITA AZ.","CIENEGA CREEK NEAR SONOITA  AZ.","512.81802","512.81802",512.8180199999999
15895584,"BCSA3",NA,"09484580","15050302","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y",NA,14.1,"31 51 42","110 41 26",31.86175124,-110.691193,"T","NAD83","4364","20","NGVD29","DDF50264","Y","Y","BARREL CANYON NEAR SONOITA AZ","BARREL CANYON NEAR SONOITA  AZ","36.518859","36.518859",36.518859
945050134,"CDOA3","Y","09486350","15050301","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","N",NA,255,"32 20 10","111  2 29",32.33618529,-111.0420429,"S","NAD83","2240","10","NGVD29","DD7E2098","Y","Y","CANADA DEL ORO BLW INA ROAD NEAR TUCSON AZ.","CANADA DEL ORO BLW INA ROAD  NEAR TUCSON  AZ.","660.44745","660.44745",660.44745
20488086,"EWFA3","Y","09492400","15060102","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","Y","Y",38.8,"33 49 20","109 48 50",33.8222723,-109.8145413,"T","NAD83","6050","20","NGVD29","DDF21326","Y","Y","EAST FORK WHITE RIVER NEAR FORT APACHE AZ.","EAST FORK WHITE RIVER NEAR FORT APACHE  AZ.","100.491612","100.491612",100.49161199999999
22437720,"OVGA3",NA,"09497700","15060104","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","Y",NA,30.566,"34  9 26","110 30 40",34.1572222,-110.5111111,"S","NAD83","7200","20","NAVD88","172D0162","N","N","CIBECUE CREEK NEAR OVERGAARD AZ","CIBECUE CREEK NEAR OVERGAARD  AZ","79.16563434","79.16563434",79.16563434
22440644,"CBQA3",NA,"09497800","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","Y","Y",295,"33 50 35","110 33 25",33.8431053,-110.5576092,"T","NAD83","3200","20","NGVD29","DDF235CA","Y","Y","CIBECUE CREEK NEAR CHRYSOTILE AZ","CIBECUE CREEK NEAR CHRYSOTILE  AZ","764.04705","764.04705",764.0470499999999
22441578,"PNLA3",NA,"09498400","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,195,"33 34 23","110 54 02",33.5731068,-110.9012251,"T","NAD83","2740","20","NGVD29","DD642654","Y","Y","PINAL CREEK AT INSPIRATION DAM NR GLOBE AZ.","PINAL CREEK AT INSPIRATION DAM  NR GLOBE  AZ.","505.04805","505.04805",505.04804999999993
22444106,"PCAA3",NA,"094985005","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,16.95,"33 24 21","110 59 55",33.4058333,-110.9986111,"S","NAD83","3250","20","NAVD88","D114005E","Y","Y","PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI AZ","PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI  AZ","43.9003305","43.9003305",43.900330499999995
22442418,"HAUA3",NA,"09498501","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,37.3,"33 25 07","111  0 32",33.41866469,-111.0095609,"S","NAD83","3180","5","NGVD29","DDF1D136","Y","Y","PINTO CREEK BLW HAUNTED CANYON NR MIAMI AZ","PINTO CREEK BLW HAUNTED CANYON NR MIAMI  AZ","96.606627","96.606627",96.60662699999999
22443884,"PCMA3",NA,"09498502","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,102,"33 29 16","110 59 41",33.4878297,-110.9953942,"S","NAD83","2820","5","NGVD29","DDF1E4AC","Y","Y","PINTO CREEK NEAR MIAMI AZ","PINTO CREEK NEAR MIAMI  AZ","264.17898","264.17898",264.17897999999997
22441910,"PCRA3",NA,"09498503","15060103","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","Y",NA,1.09,"33 47 50","110 57 35",33.79726985,-110.9603953,"S","NAD83","5440","20","NGVD29","DDF1F7DA","Y","Y","SOUTH FORK PARKER CREEK NEAR ROOSEVELT AZ","SOUTH FORK PARKER CREEK NEAR ROOSEVELT  AZ","2.8230891","2.8230891",2.8230891
20468048,"WVAA3","Y","09502800","15060201","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","N",NA,255,"34 52 00","112 36 45",34.8666865,-112.6132308,"T","NAD83","4455","20","NGVD29","17655664","Y","Y","WILLIAMSON VALLEY WASH NEAR PAULDEN AZ","WILLIAMSON VALLEY WASH NEAR PAULDEN  AZ","660.44745","660.44745",660.44745
20452072,"GRCA3","Y","09503000","15060202","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","N",NA,36.3,"34 33 47","112 26 39",34.56307975,-112.4448909,"S","NAD83","5204.29","10","NGVD29","DDDC46DC","Y","Y","GRANITE CREEK NEAR PRESCOTT AZ","GRANITE CREEK NEAR PRESCOTT  AZ","94.016637","94.016637",94.01663699999999
20452002,"GRWA3",NA,"09503300","15060202","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","N",NA,47.2,"34 36 49","112 25 02",34.6136111,-112.4172222,"S","NAD83","5020","1","NAVD88","17DC12FA","Y","Y","GRANITE CREEK BELOW WATSON LAKE NEAR PRESCOTT AZ","GRANITE CREEK BELOW WATSON LAKE NEAR PRESCOTT  AZ","122.247528","122.247528",122.247528
20453378,"OAKA3","Y","09504420","15060202","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","N",NA,233,"34 51 42","111 45 40",34.86168418,-111.7618227,"T","NAD83","4169.2","20","NAVD88","DD717676","Y","Y","OAK CREEK NEAR SEDONA AZ","OAK CREEK NEAR SEDONA  AZ","603.46767","603.46767",603.46767
20454478,"OACA3","Y","09504500","15060202","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","N",NA,355,"34 45 52","111 53 25",34.76446436,-111.8909885,"T","NAD83","3470","20","NGVD29","1767E01E","Y","Y","OAK CREEK NEAR CORNVILLE AZ","OAK CREEK NEAR CORNVILLE  AZ","919.44645","919.44645",919.4464499999999
20454544,"WBVA3","Y","09505200","15060202","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","Y","Y",111,"34 40 29","111 40 17",34.67474409,-111.672094,"T","NAD83","4020","20","NGVD29","D113A292","Y","Y","WET BEAVER CREEK NEAR RIMROCK AZ","WET BEAVER CREEK NEAR RIMROCK  AZ","287.48889","287.48889",287.48888999999997
20435246,"WCLA3",NA,"09505800","15060203","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","Y","Y",241,"34 32 19","111 41 36",34.53863606,-111.6940356,"T","NAD83","3630","20","NGVD29","D11426B2","Y","Y","WEST CLEAR CREEK NEAR CAMP VERDE AZ","WEST CLEAR CREEK NEAR CAMP VERDE  AZ","624.18759","624.18759",624.18759
20437386,"WTBA3",NA,"09508300","15060203","CBRFC",NA,"FGZ","ST","04","AZ","A3","Y","Y","Y",36.4,"34  9 39","111 41 32",34.16086787,-111.6929235,"T","NAD83","2320","10","NGVD29","DD0E7548","Y","Y","WET BOTTOM CREEK NEAR CHILDS AZ","WET BOTTOM CREEK NEAR CHILDS  AZ","94.275636","94.275636",94.27563599999999
20440676,"SYCA3","Y","09510200","15060203","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","Y","Y",164,"33 41 39","111 32 28",33.69421054,-111.541802,"T","NAD83","1759.33","20","NGVD29","DDF2502C","Y","Y","SYCAMORE CREEK NEAR FORT MCDOWELL AZ","SYCAMORE CREEK NEAR FORT MCDOWELL  AZ","424.75836","424.75836",424.75836
20481266,"IDXA3","Y","09512162","15060106","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,82,"33 26 25","111 54 52",33.4403229,-111.9151434,"S","NAD83","1162.45","20","NGVD29","F004A740","Y","Y","INDIAN BEND WASH AT CURRY ROAD TEMPE AZ.","INDIAN BEND WASH AT CURRY ROAD  TEMPE  AZ.","212.37918","212.37918",212.37918
20476698,"CAVA3","Y","09512280","15060106","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","Y","Y",82.7,"33 53 14","111 57 12",33.88725977,-111.9540388,"T","NAD83","2280","20","NGVD29","17CCB59C","Y","Y","CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK AZ.","CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK  AZ.","214.192173","214.192173",214.192173
20415812,"NWRA3",NA,"09513780","15070102","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","Y","Y",68.3,"33 58 27","112  5 54",33.97420168,-112.0990458,"T","NAD83","2310","20","NGVD29","DD7E457E","Y","Y","NEW RIVER NEAR ROCK SPRINGS AZ.","NEW RIVER NEAR ROCK SPRINGS  AZ.","176.896317","176.896317",176.89631699999998
20416132,"SCPA3",NA,"09513860","15070102","CBRFC",NA,"PSR","ST","04","AZ","A3","Y","N",NA,64.9,"33 43 45","112  7 09",33.72920456,-112.1198755,"T","NAD83","1472.6","20","NGVD29","F001B3F6","Y","Y","SKUNK CREEK NEAR PHOENIX AZ","SKUNK CREEK NEAR PHOENIX  AZ","168.090351","168.090351",168.090351
20721204,"DPSA3",NA,"09404208","15010002","CBRFC",NA,"VEF","ST","04","AZ","A3","Y","Y",NA,279,"35 45 54","113 22 03",35.76498839,-113.3682663,"S","NAD83","1400","20","NGVD29","DD89455E","Y","Y","DIAMOND CREEK NEAR PEACH SPRINGS AZ","DIAMOND CREEK NEAR PEACH SPRINGS  AZ","722.60721","722.60721",722.6072099999999
20682381,"SEMA3",NA,"09404222","15010005","CBRFC",NA,"VEF","ST","04","AZ","A3","Y","Y",NA,258,"35 47 59.64","113 39 19.26",35.7999,-113.65535,"1","NAD83","1620","5","NGVD29","DD7B94D6","Y","Y","SPENCER CREEK NEAR PEACH SPRINGS AZ","SPENCER CREEK NEAR PEACH SPRINGS  AZ","668.21742","668.21742",668.21742
20667088,"TWVA3",NA,"09404343","15010007","CBRFC",NA,"VEF","ST","04","AZ","A3","Y","Y",NA,380.3,"35 23 03","113 39 25",35.38416188,-113.6577185,"S","NAD83","3770","20","NGVD29","DDDC6030","Y","Y","TRUXTON WASH NEAR VALENTINE AZ","TRUXTON WASH NEAR VALENTINE  AZ","984.973197","984.973197",984.9731969999999
21436857,"MOHA3",NA,"09422500","15030101","CBRFC",NA,"VEF",NA,"4","AZ","A3","Y","N",NA,17,"35 11 50","114 34 07",35.19722105,-114.5694098,"T","NAD83","0",NA,NA,"DD267000","N","N","LAKE MOHAVE AT DAVIS DAM AZ-NV","LAKE MOHAVE AT DAVIS DAM  AZ-NV","44.02983","44.02983",44.02983
15934841,"RMSA3",NA,"09470750","15050202","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y",NA,4.11,"31 26 48","110 18 21",31.44666667,-110.3058333,"S","NAD83","5525","20","NAVD88","DD9A93A6","Y","Y","RAMSEY CANYON NEAR SIERRA VISTA AZ","RAMSEY CANYON NEAR SIERRA VISTA  AZ","10.6448589","10.6448589",10.6448589
15932983,"HUAA3",NA,"09471310","15050202","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y",NA,4.07,"31 31 05","110 23 14",31.51805556,-110.3872222,"S","NAD83","5600","20","NAVD88","DDF52488","Y","Y","HUACHUCA CANYON NEAR FORT HUACHUCA AZ","HUACHUCA CANYON NEAR FORT HUACHUCA  AZ","10.5412593","10.5412593",10.5412593
945050159,"UPBA3","Y","09471380","15050202","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","N",NA,157.7,"31 38 06","110 25 29",31.635,-110.4247222,"S","NAD83","5500","20","NAVD88","16CA816A","Y","Y","UPPER BABOCOMARI RIVER NEAR HUACHUCA CITY AZ","UPPER BABOCOMARI RIVER NEAR HUACHUCA CITY  AZ","408.441423","408.441423",408.44142299999993
15907945,"NWNA3",NA,"09481000","15050301","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","N",NA,29.3,"31 20 35.78","110 55 54.02",31.3432722,-110.9316722,"1","NAD83","3763","10","NGVD29","DE0BB570","Y","Y","NOGALES WASH AT NOGALES AZ","NOGALES WASH AT NOGALES  AZ","75.886707","75.886707",75.886707
15893872,"SBCA3","Y","09484000","15050302","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y","Y",35.5,"32 19 00","110 48 35",32.3147222,-110.8109167,"S","NAD83","2720","20","NGVD29","17653382","Y","Y","SABINO CREEK NEAR TUCSON AZ.","SABINO CREEK NEAR TUCSON  AZ","91.944645","91.944645",91.944645
15894062,"TVCA3","Y","09484500","15050302","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","N",NA,219,"32 15 55","110 50 26",32.26535338,-110.841199,"S","NAD83","2470","10","NGVD29","17B0D44A","Y","Y","TANQUE VERDE CREEK AT TUCSON AZ.","TANQUE VERDE CREEK AT TUCSON  AZ.","567.20781","567.20781",567.20781
15895252,"RINA3","Y","09485000","15050302","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","N",NA,44.8,"32  7 46","110 37 31",32.12952258,-110.625914,"T","NAD83","3120","20","NGVD29","D105C024","Y","Y","RINCON CREEK NEAR TUCSON AZ.","RINCON CREEK NEAR TUCSON  AZ.","116.031552","116.031552",116.03155199999998
20371805,"LESA3","Y","09537200","15080301","CBRFC",NA,"TWC","ST","04","AZ","A3","Y","Y",NA,79.1,"31 35 24","109 30 30",31.5900961,-109.5089559,"T","NAD83","4620","20","NGVD29","DD0A1594","Y","Y","LESLIE CREEK NEAR MCNEAL AZ.","LESLIE CREEK NEAR MCNEAL  AZ.","204.868209","204.868209",204.86820899999998
17609059,"ALIC1",NA,"11128300","18060010","CNRFC","SOCAL","LOX",NA,"6","CA","C1","Y","N",NA,3.023,"34 32 56","120  7 45",34.54887705,-120.1301473,"F","NAD83","0",NA,NA,"1639C77A","N","N","ALISAL RES NR SOLVANG CA","ALISAL RES NR SOLVANG CA","7.82953977","7.82953977",7.829539769999999
14934716,"DKCC1",NA,"11200800","18030005","CNRFC",NA,"HNX","ST","06","CA","C1","Y","N",NA,83.3,"35 56 30","118 49 19",35.94161745,-118.8228702,"F","NAD83","980","17","NGVD29","163AA592","Y","Y","DEER C NR FOUNTAIN SPRINGS CA","DEER C NR FOUNTAIN SPRINGS CA","215.746167","215.746167",215.74616699999999
14930711,"TLRC1",NA,"11203580","18030006","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y",NA,20.1,"36  2 54","118 39 12",36.04828125,-118.6542556,"S","NAD83","3700","20","NGVD29","F0043222","Y","Y","SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA","SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA","52.058799","52.058799",52.058799
14930789,"TVRC1",NA,"11204100","18030006","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y",NA,95.8,"36  1 27","118 48 45",36.024116480000004,-118.8134258,"S","NAD83","970","20","NGVD29","DDF0C0BA","Y","Y","SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA","SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA","248.121042","248.121042",248.12104199999996
17112805,"SJWC1",NA,"11224000","18040006","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","N",NA,43.8,"37 37 55","119  5 11",37.63194444,-119.0863889,"U","NAD83","7580","33","NGVD29","DD54C3D6","Y","Y","MF SAN JOAQUIN R NR MAMMOTH LAKES CA","MF SAN JOAQUIN R NR MAMMOTH LAKES CA","113.441562","113.441562",113.44156199999999
14883269,"LGCC1",NA,"11224500","18030011","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y","Y",95.8,"36 12 53","120 28 11",36.21467719,-120.4707116,"F","NAD83","1065.2","0.01","NGVD29","1794336C","Y","Y","LOS GATOS C AB NUNEZ CYN NR COALINGA CA","LOS GATOS C AB NUNEZ CYN NR COALINGA CA","248.121042","248.121042",248.12104199999996
14882615,"COLC1",NA,"11253310","18030011","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y","Y",46.4,"36 24 08","120 25 57",36.40217399,-120.4334917,"F","NAD83","680","17","NGVD29","163AB836","Y","Y","CANTUA C NR CANTUA CREEK CA","CANTUA C NR CANTUA CREEK CA","120.175536","120.175536",120.17553599999998
19784451,"PNEC1",NA,"11255575","18040001","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","N",NA,305,"36 39 09","120 37 52",36.65245145,-120.6321186,"S","NAD83","450","20","NGVD29","163F11DC","Y","Y","PANOCHE C A I-5 NR SILVER CREEK CA","PANOCHE C A I-5 NR SILVER CREEK CA","789.94695","789.94695",789.9469499999999
21609533,"HPIC1","Y","11264500","18040008","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y","Y",181,"37 43 53","119 33 29",37.73131496,-119.5590514,"S","NAD83","4030","20","NGVD29","17B5C0FC","Y","Y","MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA","MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA","468.78819","468.78819",468.78819
21609641,"POHC1","Y","11266500","18040008","CNRFC","UP_SNJOQ","HNX","ST","06","CA","C1","Y","Y","Y",321,"37 43 01","119 39 55",37.71687138,-119.6662788,"F","NAD83","3861.66","0.01","NGVD29","1790662A","Y","Y","MERCED R A POHONO BRIDGE NR YOSEMITE CA","MERCED R A POHONO BRIDGE NR YOSEMITE CA","831.38679","831.38679",831.3867899999999
17081597,"TGCC1",NA,"11274790","18040009","CNRFC","LW_SNJOQ","HNX","ST","06","CA","C1","Y","Y",NA,301,"37 55 00","119 39 32",37.9165884,-119.6598938,"S","NAD83","3830","20","NGVD29","DDD54080","Y","Y","TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY","TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY","779.58699","779.58699",779.5869899999999
17081431,"CVDC1",NA,"11277300","18040009","CNRFC","LW_SNJOQ","HNX","ST","06","CA","C1","Y","N",NA,118,"37 58 04","119 54 59",37.96769944,-119.9174029,"F","NAD83",NA,NA,NA,"DD0BB796","Y","Y","CHERRY C BL VALLEY DAM NR HETCH HETCHY CA","CHERRY C BL VALLEY DAM NR HETCH HETCHY CA","305.61882","305.61882",305.61881999999997
8269099,"UKAC1","Y","11461000","18010110","CNRFC","RUSNAP","EKA","ST","06","CA","C1","Y","N",NA,100,"39 11 44","123 11 38",39.1954471,-123.1950048,"F","NAD83","599.22","0.01","NGVD29","CE9084E0","Y","Y","RUSSIAN R NR UKIAH CA","RUSSIAN R NR UKIAH CA","258.999","258.999",258.99899999999997
8269091,"CXLC1",NA,"11461500","18010110","CNRFC","RUSNAP","EKA","ST","06","CA","C1","Y","N",NA,92.2,"39 14 48","123  7 45",39.24655605,-123.1302806,"F","NAD83","787.87","0.01","NGVD29","DD0CC332","Y","Y","EF RUSSIAN R NR CALPELLA CA","EF RUSSIAN R NR CALPELLA CA","238.797078","238.797078",238.797078
8268521,"TLMC1","Y","11462080","18010110","CNRFC","RUSNAP","EKA","ST","06","CA","C1","Y","N",NA,286,"39  6 47","123 10 55",39.1129496,-123.1830602,"5","NAD83","560","20","NGVD29","DE008342","Y","Y","RUSSIAN R NR TALMAGE CA","RUSSIAN R NR TALMAGE CA","740.73714","740.73714",740.73714
8269119,"HOPC1","Y","11462500","18010110","CNRFC","RUSNAP","EKA","ST","06","CA","C1","Y","N",NA,362,"39  1 36","123  7 46",39.02656314,-123.1305588,"F","NAD83","497.61","0.01","NGVD29","CE907464","Y","Y","RUSSIAN R NR HOPLAND CA","RUSSIAN R NR HOPLAND CA","937.57638","937.57638",937.57638
8281665,"GAAC1",NA,"11467553","18010109","CNRFC",NA,"EKA","ST","06","CA","C1","Y","N",NA,47.1,"38 47 24","123 30 30",38.7899103,-123.5094535,"S","NAD83","20","20","NGVD29","DD3627E2","Y","Y","NF GUALALA R AB SF GUALALA R NR GUALALA CA","NF GUALALA R AB SF GUALALA R NR GUALALA CA","121.988529","121.988529",121.988529
2665613,"NVRC1","Y","11468000","18010108","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y",NA,303,"39 10 14","123 40 01",39.17045608,-123.668069,"F","NAD83","4.79","0.01","NGVD29","D1069756","Y","Y","NAVARRO R NR NAVARRO CA","NAVARRO R NR NAVARRO CA","784.76697","784.76697",784.7669699999999
2665525,"FTBC1",NA,"11468500","18010108","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",106,"39 25 42","123 44 12",39.42822378,-123.7377917,"F","NAD83","11.73","0.01","NGVD29","D106B1BA","Y","Y","NOYO R NR FORT BRAGG CA","NOYO R NR FORT BRAGG CA","274.53894","274.53894",274.53893999999997
2546355,"ETTC1",NA,"11468900","18010107","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y",NA,70.9,"40  8 22","123 59 25",40.139309,-123.991423,"S","NAD83","578.93","0.01","NGVD29","173FF38C","Y","Y","MATTOLE R NR ETTERSBURG CA","MATTOLE R NR ETTERSBURG CA","183.630291","183.630291",183.630291
2544433,"MTOC1",NA,"11469000","18010107","CNRFC",NA,"EKA","ST","06","CA","C1","Y","N",NA,245,"40 18 48","124 16 56",40.31319125,-124.283381,"S","NAD83","49.41","01","NGVD29","DDD3B0CA","Y","Y","MATTOLE R NR PETROLIA CA","MATTOLE R NR PETROLIA CA","634.54755","634.54755",634.54755
8287590,"ECBC1",NA,"11475560","18010106","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",6.5,"39 43 47","123 38 34",39.7295997,-123.6439073,"F","NAD83","1391.08","0.01","NGVD29","DD63E17E","Y","Y","ELDER C NR BRANSCOMB CA","ELDER C NR BRANSCOMB CA","16.834935","16.834935",16.834934999999998
8288668,"LYVC1",NA,"11475610","18010106","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","N",NA,5.09,"39 40 18","123 29 50",39.6715454,-123.4983497,"S","NAD83","1650","20","NGVD29","DDDE4328","Y","Y","CAHTO C NR LAYTONVILLE CA","CAHTO C NR LAYTONVILLE CA","13.1830491","13.1830491",13.183049099999998
8287256,"LEGC1","Y","11475800","18010106","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y",NA,248,"39 52 29","123 43 10",39.8745957,-123.7205775,"F","NAD83","691.32","0.01","NGVD29","DD9B31A4","Y","Y","SF EEL R A LEGGETT CA","SF EEL R A LEGGETT CA","642.31752","642.31752",642.31752
8284190,"WEOC1",NA,"11476600","18010106","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",28.1,"40 21 06","124  0 14",40.351528,-124.0050423,"S","NAD83","269.36","0.01","NGVD29","17D6C5C0","Y","Y","BULL C NR WEOTT CA","BULL C NR WEOTT CA","72.778719","72.778719",72.778719
2705477,"BRGC1","Y","11478500","18010105","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",222,"40 28 50","123 53 23",40.48041636,-123.890876,"F","NAD83","358.18","0.01","NGVD29","DD1CA14A","Y","Y","VAN DUZEN R NR BRIDGEVILLE CA","VAN DUZEN R NR BRIDGEVILLE CA","574.97778","574.97778",574.9777799999999
8320019,"MAUC1",NA,"11480390","18010102","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",93.8,"40 17 04","123 20 03",40.28431329,-123.3353034,"F","NAD83",NA,NA,NA,"178EB3B4","Y","Y","MAD R AB RUTH RES NR FOREST GLEN CA","MAD R AB RUTH RES NR FOREST GLEN CA","242.941062","242.941062",242.94106199999996
8315847,"TRDC1",NA,"11481200","18010102","CNRFC",NA,"EKA","ST","06","CA","C1","Y","Y","Y",40.5,"41  0 36","124  4 49",41.0098479,-124.0814555,"S","NAD83","17.62","0.01","NGVD29","DDD3C65A","Y","Y","LITTLE R NR TRINIDAD CA","LITTLE R NR TRINIDAD CA","104.894595","104.894595",104.894595
8319319,"BLKC1",NA,"11481500","18010102","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y",NA,67.7,"40 54 22","123 48 51",40.90596479,-123.815335,"F","NAD83","850","40","NGVD29","DD9E85EA","Y","Y","REDWOOD C NR BLUE LAKE CA","REDWOOD C NR BLUE LAKE CA","175.342323","175.342323",175.342323
8315607,"ORIC1","Y","11482500","18010102","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y","Y",277,"41 17 58","124  3 00",41.2992896,-124.0511825,"F","NAD83","5.16","0.01","NGVD29","F005553E","Y","Y","REDWOOD C A ORICK CA","REDWOOD C A ORICK CA","717.42723","717.42723",717.4272299999999
8242324,"TCCC1",NA,"11523200","18010211","CNRFC","Klamath","EKA","ST","06","CA","C1","Y","Y","Y",149,"41  6 41","122 42 16",41.1112571,-122.7055788,"F","NAD83","2536.93","0.01","NGVD29","D10CD50E","Y","Y","TRINITY R AB COFFEE C NR TRINITY CENTER CA","TRINITY R AB COFFEE C NR TRINITY CENTER CA","385.90851","385.90851",385.90851
8245864,"GVCC1",NA,"11525630","18010211","CNRFC","Klamath","EKA","ST","06","CA","C1","Y","N",NA,36.2,"40 41 12","122 51 36",40.68653456,-122.8611348,"S","NAD83","1680","10","NGVD29","DD9A06C4","Y","Y","GRASS VALLEY C NR LEWISTON CA","GRASS VALLEY C NR LEWISTON CA","93.757638","93.757638",93.757638
8245912,"ICDC1",NA,"11525670","18010211","CNRFC","Klamath","EKA","ST","06","CA","C1","Y","Y",NA,33.5,"40 39 07","122 54 48",40.65181225,-122.9144689,"S","NAD83","1700","66","NGVD29","DD9B4734","Y","Y","INDIAN C NR DOUGLAS CITY CA","INDIAN C NR DOUGLAS CITY CA","86.764665","86.764665",86.764665
8244332,"THAC1",NA,"11526500","18010211","CNRFC","NCOAST","EKA","ST","06","CA","C1","Y","Y",NA,151,"40 46 55","123  7 38",40.7818089,-123.1283653,"U","NAD83","1460","66","NGVD29","DDC76406","Y","Y","NF TRINITY R A HELENA CA","NF TRINITY R A HELENA CA","391.08849","391.08849",391.08849
22684930,"BRQC1","Y","10263500","18090206","CNRFC",NA,"LOX","ST","06","CA","C1","Y","Y","Y",22.9,"34 25 15","117 50 19",34.42083115,-117.8395072,"F","NAD83","4050","17","NGVD29","17108260","Y","Y","BIG ROCK C NR VALYERMO CA","BIG ROCK C NR VALYERMO CA","59.310771","59.310771",59.31077099999999
22524845,"SFHC1",NA,"11085000","18070106","CNRFC",NA,"LOX","ST","06","CA","C1","Y","N",NA,236,"34  6 44","117 58 07",34.11223019,-117.9695092,"F","NAD83","400","0.1","NGVD29","17100474","Y","Y","SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA","SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA","611.23764","611.23764",611.2376399999999
